service_name,row_number,category_1,category_2,category_3,category_4,precondition,test_step,expected_result,priority,priority_raw,os,os_raw,version,compound_attribute,precond_categories,ui_visibility,data_change,function_behavior,permission_auth,exception_error,network_server,notification,multi_device_os,state_persistence,content_media,has_precondition,automation_candidate,manual_required
5.일반채팅,129,일반 채팅방,링크,미리보기가 없는 링크,답장모드,www.daum.ne,"1. 채팅방 입력창 미리보기가 없는 링크 주소 입력 

2. 링크 UI 확인","2. 링크 레이어 노출됨 

 - 미리보기가 없습니다.  [빈 이미지] 
 - 미리보기 없는 링크 주소 

 - [(+), 링크 주소 영역 🙂, 전송] 버튼 노출  
 - 전송버튼 : iOS [⬆️], Android [➡️]",P1,1.0,common,app,v26.5.0,UI노출확인+멀티디바이스OS+콘텐츠미디어확인,"채팅방_존재,사진_존재",1,0,0,0,0,0,0,1,0,1,1,0,0
5.일반채팅,130,일반 채팅방,링크,미리보기가 있는 링크,답장모드,www.daum.net,"1. 채팅방 입력창 미리보기가 있는 링크 주소 입력 

2. 링크 UI 확인","2. 링크 레이어 노출됨 

 - 사이트명 [사이트 이미지] 
 - 미리보기 링크 주소 

 - [(+), 링크 주소 영역 🙂, 전송] 버튼 노출  
 - 전송버튼 : iOS [⬆️], Android [➡️]",P1,1.0,common,app,v26.5.0,UI노출확인+멀티디바이스OS+콘텐츠미디어확인,"채팅방_존재,사진_존재",1,0,0,0,0,0,0,1,0,1,1,0,0
5.일반채팅,132,전체 UI,키보드 비활성화 상태,미리보기가 있는 링크,답장모드,,채팅방 내 입력 영역 UI 노출 확인,"플러스메뉴 아이콘, 입력창, 이모티콘 아이콘, 샵검색 아이콘 노출됨",P1,1.0,common,app,v10.0.5,UI노출확인+콘텐츠미디어확인,"채팅방_존재,설정_변경",1,0,0,0,0,0,0,0,0,1,0,0,0
5.일반채팅,133,전체 UI,키보드 활성화 상태,미리보기가 있는 링크,답장모드,설정 > 채팅 > 키보드 툴바 활성화 상태,채팅방 내 입력 영역 UI 노출 확인,"플러스메뉴 아이콘, 입력창, 입력창 이모티콘 아이콘, 샵검색 아이콘 + 툴바 + 하단 키보드 노출됨",P1,1.0,common,app,_x0008_v11.3.0,UI노출확인+콘텐츠미디어확인,"채팅방_존재,설정_변경",1,0,0,0,0,0,0,0,0,1,1,0,0
5.일반채팅,135,입력창,UI,미리보기가 있는 링크,답장모드,,"1. 입력 영역 2줄 이상 입력 후 키보드 내리기 
2. 플러스 메뉴 or 이모티콘 아이콘 탭","1. 입력한 내용 유지되고 샵검색 버튼에서 전송 버튼으로 변경됨

 - iOS : 입력창 확장되지 않음 
 - Android : 임시 저장 메시지 복원 시 여러줄로 노출되는 스펙 유지 -> 입력창 확장되서 노출됨 

2. 입력한 내용 유지됨",P1,1.0,common,app,v26.4.0,UI노출확인+데이터변경확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,,1,1,0,0,0,0,0,1,1,1,0,0,0
5.일반채팅,136,입력창,UI,차단 유저,답장모드,,내가 차단한 유저와의 채팅방에서 키보드 노출 확인,"입력창 비활성화 상태로 노출됨
- 문구 : ! 차단친구와는 대화할 수 없습니다.",P1,1.0,common,app,v10.0.5,UI노출확인+예외에러확인,"채팅방_존재,설정_변경",1,0,0,0,1,0,0,0,0,0,0,0,0
5.일반채팅,137,입력창,UI,탈퇴 유저,답장모드,,탈퇴한 유저와의 채팅방에서 키보드 노출 확인,"입력창 비활성화 상태로 노출됨 
- 문구 :  ! 대화할 수 없는 사용자입니다.",P1,1.0,common,app,v25.11.0,,"채팅방_존재,설정_변경",1,0,0,0,0,0,0,0,0,0,0,0,0
5.일반채팅,138,입력창,이모티콘,탈퇴 유저,답장모드,,이모티콘 아이콘 탭,키보드 영역 이모티콘 키보드로 변경됨,P1,1.0,common,app,v10.0.5,데이터변경확인+콘텐츠미디어확인,,0,1,0,0,0,0,0,0,0,1,0,0,0
5.일반채팅,140,입력창,"툴바 | 번역, 맞춤법, 챗봇",맞춤법,답장모드,,"1. 텍스트 입력> 맞춤법 탭> 교정된 텍스트 [입력창 에 적용하기] 버튼 탭
2. 텍스트 전송","1. 텍스트 맞춤법 교정돼 둘바 하단 영역 노출됨
2. 교정된 텍스트 전송",P1,1.0,common,app,v11.3.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0
5.일반채팅,141,입력창,"툴바 | 번역, 맞춤법, 챗봇",번역,답장모드,,"1. 텍스트 입력 > 번역 탭> 번역된 텍스트 [입력창에 적용하기] 버튼 탭
2. 텍스트 전송","1. 텍스트 번역돼 툴바 하단 영역 노출됨 
2. 번역된 텍스트 전송됨",P1,1.0,common,app,v11.3.0,UI노출확인+기능동작확인,,1,0,1,0,0,0,0,0,0,0,0,0,0
5.일반채팅,142,입력창,"툴바 | 번역, 맞춤법, 챗봇",챗봇,인기 영역,,"1. 챗봇 탭 > 챗봇 화면 UI 확인
2. 인기 영역 > 채팅방에 없는 챗봇 탭
3. 도움말 바텀 시트 > '추가' 버튼 탭","1.
[챗봇 미사용 유저]
- 인기 영역

[챗봇 사용 유저]
- 최근 사용 영역
- 인기 영역

[챗봇 시트 최하단]
- [이용안내] [입점문의] 텍스트 링크 버튼

3. 채팅방에 챗봇 추가
- 도움말 바텀 시트 재확인 시 버튼명 '제거'로 변경",P1,1.0,common,app,v26.1.0,,채팅방_존재,0,0,0,0,1,0,0,0,0,0,0,0,0
5.일반채팅,143,입력창,"툴바 | 번역, 맞춤법, 챗봇",챗봇,최근 사용 영역,,"1. @멘션, /기호로 챗봇 명령어 전송
2. 챗봇 툴바 화면 확인
3. 최근 사용된 명령어 칩 > 롱탭 후 확인","2. 최근 사용한 명령어 칩 노출 (최대 8개)
- @챗봇명 명령어 x
- /챗봇명령어 x

3. 명령어 칩 첫번째로 위치 이동 및 핀 고정",P1,1.0,common,app,v25.11.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5.일반채팅,145,입력창,현재 채팅방 입력창 잠금,UI,최근 사용 영역,,채팅방 내 입력 영역 UI 노출 확인,"입력창, 잠금 아이콘 노출됨
- 입력창 : 대화할 때 주의가 필요한 방입니다. [잠금 해제]",P1,1.0,common,app,v25.11.0,,채팅방_존재,1,0,0,0,0,0,0,0,0,0,0,0,0
5.일반채팅,146,입력창,현재 채팅방 입력창 잠금,잠금 해제,최근 사용 영역,,잠금 아이콘 탭,잠금 해제되며 일반 채팅방 입력 영역 UI와 동일하게 변경됨,P1,1.0,common,app,v10.0.5,,채팅방_존재,0,1,0,0,0,0,0,0,0,0,0,0,0
5.일반채팅,147,입력창,현재 채팅방 입력창 잠금,나간 후 재진입,최근 사용 영역,잠금 해제 상태,채팅 목록으로 back 후 해당 채팅방 재진입,입력 영역 잠금된 상태로 노출됨,P1,1.0,common,app,v10.0.5,,채팅방_존재,1,0,0,0,0,0,0,0,0,0,1,0,0
5.일반채팅,148,입력창,임시저장 메시지 표시,나간 후 재진입,최근 사용 영역,1. 입력창에 텍스트 입력한 상태,"1. 채팅방 목록 아이콘 확인 
2. 아이콘 노출 상태로 메시지 수신 > 채팅방 목록 아이콘 확인 
3. 임시저장 메시지 채팅방으로 전송 > 채팅방 목록 아이콘 확인","1. 임시저장 메시지 아이콘이 노출됨
2. 언리트카운트 뱃지가 노출됨 
 - 아이콘 표시 우선순위 : (1) 언리드카운트 뱃지 > (2) 전송 실패 아이콘 > (3) 작성중 채팅방 표시 
3. 임시저장 메시지 아이콘이 미노출됨",P1,1.0,common,app,v25.11.0,UI노출확인+예외에러확인,채팅방_존재,1,0,0,0,1,0,0,0,0,0,1,0,0
5.일반채팅,149,입력창,스크랩 미리보기 영역,나간 후 재진입,최근 사용 영역,1. 입력창에 스크랩 URL을 입력한 상태,"1. 입력창 상단 확인
2. 스크랩 미리보기 영역 UI 확인
3. 스크랩 미리보기 영역 탭
4. 입력창에서 URL정보를 삭제","1. 스크랩 미리보기 영역 활성화
2. 해당 스크랩의 미리보기 정보 노출
 - 링크아이콘, 사이트명, URL주소, 썸네일
   ㄴ없는 정보가 있다면 생략하고 노출
3. 말풍선 미리보기 화면으로 이동
4. 스크랩 미리보기 영역 사라짐",P1,1.0,common,app,v26.3.0,UI노출확인+콘텐츠미디어확인,기타,1,0,0,0,0,0,0,0,0,1,1,0,0
5.일반채팅,150,입력창,입력창 키패드 확인,나간 후 재진입,최근 사용 영역,"OS 26 단말 

설정 > 손쉬운 사용 > 동작 > 동작 줄이기 및 크로스페이드 OFF","OS 키보드 노출 후 사라지는 동선에서 레이어웃 깨지는 현상 확인 

 - 플러스 메뉴 : 보이스룸
 - 톡 파인더 : 검색으로 채팅방 진입 후 입력창 선택 
 - 채팅방 : 채팅방 내 키보드 노출 후 닫기",키패드 영역 정상 노출됨,P1,1.0,common,app,v26.4.0,,채팅방_존재,1,0,0,0,0,0,0,0,0,0,1,0,0
5.일반채팅,153,송수신,장문 | 담당자 : ssoya,나간 후 재진입,장문 전송,,"1. 그룹채팅방 진입
2. 멘션 및 공백 포함 500자 이하 전송
3. 멘션 및 공백 포함 501자 이상 전송","2. 말풍선에 500자와 멘션이 전체보기 없이 표시됨
3. 말풍선에 500자와 전체보기 버튼 표시됨
3-1. 말풍선에 표시되는 글자수(500) 미만에 포함된 멘션은 말풍선에 표시되고, 500자를 초과하여 포함된 멘션은 전체보기에만 표시됨",P1,1.0,common,app,v9.9.5,,채팅방_존재,1,0,0,0,0,0,0,0,0,0,0,0,0
5.일반채팅,154,송수신,장문 | 담당자 : ssoya,나간 후 재진입,수신한 장문 메시지 확인,,"1. 수신한 장문 메시지 전체보기 확인
2. 전달하기 기능 확인","1. 발신자가 전송한 장문 메시지가 전체보기 뷰어에 모두 표시됨
2. (전체보기 진입 전) 말풍선의 공유 버튼으로 친구A에게 전송하면, 친구A에게 말풍선 내용 전체가 공유됨
3. 전체보기 뷰어 내의 공유버튼을 통해 친구에게 장문메시지 내용 전체가 공유됨",P1,1.0,common,app,v9.9.5,,친구_존재,1,0,0,0,0,0,0,0,0,0,0,0,0
5.일반채팅,155,송수신,장문 | 담당자 : ssoya,나간 후 재진입,수신한 장문 메시지 확인,톡 읽어주기,"1. 수신한 장문 메시지 전체보기 탭
2. 톡 읽어주기 기능 확인
3. 글자 크기 조정 기능 확인","1. 우측 상단에 톡 읽어주기, 글자크기 조정, 공유하기 아이콘 제공
2. 톡 읽어주기 기능 정상 동작
 - 재생 & 일시정지, 배속 조정, 앞으로 건너뛰기, 뒤로 건너뛰기
 - 본문 하이라이트 표시 제공
3. 글자 크기 50% ~ 200% 까지 조정 가능",P1,1.0,common,app,v10.6.0,,기타,0,0,0,0,0,0,0,0,0,0,1,0,0
5.일반채팅,158,송수신,임베드 이모지,단독 전송,OS 제공 이모지,,OS 제공 이모지 1개 전송,OS 이모지 큰 크기로 전송됨,P1,1.0,common,app,v10.7.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0
5.일반채팅,160,송수신,임베드 이모지,텍스트와 함께 전송,OS 제공 이모지,,OS 제공 이모지와 텍스트 함께 전송,OS 제공 이모지 작은 크기로 텍스트와 함께 전송됨,P1,1.0,common,app,v10.7.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0
5.일반채팅,163,송수신,"[iOS]
공유",3rd party app,OS 제공 이모지,,"[iOS]
아이폰 앨범(3rd party app) 에서 사진 / 동영상 (음성메모 / 지도 / 연락처) 선택 후 공유","[iOS]
액션 시트(셰어익스텐션) 노출됨
- 동영상, 사진 선택 최대 30개",P1,1.0,ios,I,v25.11.0,UI노출확인+멀티디바이스OS+콘텐츠미디어확인,"사진_존재,동영상_존재",1,0,0,0,0,0,0,1,0,1,0,0,0
5.일반채팅,164,송수신,"[iOS]
공유",3rd party app,OS 제공 이모지,,"[iOS]
1. 액션시트(셰어익스텐션) 내 공유할 친구 or 채팅방 선택 > [다음] 버튼 탭
2. 메시지 입력 후 [전송] 버튼 탭","[iOS]
1. 메시지 보내기 화면이 표시됨
- [취소] 버튼 + (채팅방/친구) 타이틀 + [전송] 버튼(디폴트 : 활성화) 
- 메시지 입력 영역
- 공유할 사진 썸네일

2. 메시지와 선택한 컨텐츠가 채팅방에 전송됨",P1,1.0,ios,I,v10.8.0,UI노출확인+기능동작확인+멀티디바이스OS+콘텐츠미디어확인,"채팅방_존재,사진_존재",1,0,1,0,0,0,0,1,0,1,0,0,0
5.일반채팅,166,송수신,말풍선,"이미지 클립보드 복사
- Only Android",OS 제공 이모지,인식할 수 있는 문자가 포함된 사진 복사,"1. 임의 대화방에서 키보드 롱탭 
2. 클립보드 '미리보기' 메뉴 선택 
3. 붙여넣기 메뉴 선택 
4. 이미지 편집 실행 후 '전송'","2. 키보드 활성화 시 클립보드에 복사한 이미지가 노출됨 
- [이미지] 붙여넣기  

3. 이미지 편집 노출 화면으로 이동됨 
4. 이미지가 전송됨",P1,1.0,android,A,v10.2.5,UI노출확인+기능동작확인+콘텐츠미디어확인,"채팅방_존재,사진_존재,특정_OS",1,0,1,0,0,0,0,0,0,1,1,0,0
5.일반채팅,167,송수신,말풍선,"이미지 클립보드 복사
- Only Android",이미지 전송,gif 파일,"1. 채팅방 입력창에서 롱탭 붙혀넣기
2. 클립보드에서 선택 
3. 이미지 '전송'","2. gif파일은 편집화면을 거치지만 편집은 불가함
3. 이미지가 전송됨",P1,1.0,android,A,v10.2.5,기능동작확인+예외에러확인+콘텐츠미디어확인,"채팅방_존재,사진_존재,특정_OS",0,0,1,0,1,0,0,0,0,1,1,0,0
5.일반채팅,169,송수신,말풍선,(공통) 컨텍스트 메뉴,복사,,"1. 일반 텍스트 복사 후 붙여넣기
2. 4000자 이상 텍스트 복사 후 붙여넣기
3. 스크랩 말풍선 복사 붙여넣기
4. 멘션 포함된 말풍선 복사 붙여넣기","1. 텍스트에 표시된 내용 그대로 붙여넣기 된다.
2. 말풍선에 표시된 내용까지만 붙여넣기 된다.
3. URL형태로 붙여넣기 된다.
4. 멘션영역은 말풍선에 표시되는 이름으로 붙여넣기 된다.
- 이때 멘션표시는 되지 않는다. @이름 형태의 텍스트로표시",P1,1.0,common,app,v10.0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5.일반채팅,170,송수신,말풍선,(공통) 컨텍스트 메뉴,선택복사,"텍스트 말풍선일 경우, 메뉴 노출","1. 선택복사 메뉴 진입
2. 커스텀 메뉴 동작 확인 
2-1. [복사하기] 버튼 탭
2-2. [공유하기] 버튼 탭","1. 텍스트가 전체 선택된 상태로 커스텀 메뉴 노출 
디폴트 메뉴: 검색, 복사, 공유
일부 선택 메뉴: 검색, 복사, 모두 선택, 공유 

2. 커스텀 메뉴에 따라 아래와 같이 동작 
2-1. 선택 영역 복사 후, 선택 복사 화면 종료
 - Android : '클립보드에 복사되었어요.' 토스트 팝업 노출
 - iOS : 완료 팝업 없음 
2-2. 외부 공유 sheet 노출 
 - 외부 공유 시, 선택복사한 텍스트 전달 완료",P1,1.0,common,app,v25.11.0,알림푸시확인+멀티디바이스OS,기타,0,0,0,0,0,0,1,1,0,0,1,0,0
5.일반채팅,172,송수신,말풍선,(공통) 컨텍스트 메뉴,답장 | 담당자 : ssoya,,"1. 답장 메뉴 진입
2. 말풍선 타입 및 멘션 적용 확인
2-1. text, 이모티콘, 사진/동영상에 답장
2-2. 멘션을 포함한 답장 전송
3. 설정> 채팅> 스와이프로 답장하기 기능 동작 확인","2-1. 원본(text, 이모티콘, 사진/동영상) 메시지가 일부 포함된 답장 말풍선이 전송됨
2-2. 답장메시지에 멘션이 포함되어 전송됨
3. 기능 on/off에 따라 스와이프로 답장하기 기능이 동작함",P1,1.0,common,app,v9.9.5,기능동작확인+콘텐츠미디어확인,"사진_존재,동영상_존재",0,0,1,0,0,0,0,0,0,1,0,0,0
5.일반채팅,173,송수신,말풍선,(공통) 컨텍스트 메뉴,답장 | 담당자 : ssoya,,"1. 답장 말풍선의 원본 메시지 영역 탭
2. 원본 메시지 이동 후 [답장으로 돌아가기] 버튼 탭","1. 원본 메시지 위치로 이동하고, 채팅방 하단에 [답장으로 돌아가기] 버튼이 표시됨
2. [답장으로 돌아가기] 버튼으로 답장 말풍선으로 이동됨",P1,1.0,common,app,v9.9.5,UI노출확인+기능동작확인,채팅방_존재,1,0,1,0,0,0,0,0,0,0,0,0,0
5.일반채팅,174,송수신,말풍선,(공통) 컨텍스트 메뉴,답장 | 담당자 : ssoya,알림 off인 그룹채팅,"1. 그룹채팅A의 알림을 off
2. 설정> 알림> 답장 메시지 알림> on
3. 알림을 off한 그룹채팅에서 내가 전송한 말풍선A에 그룹채팅 멤버가 답장 후 내 기기에서 알림 여부 확인
3-1. 답장 말풍선 내 내 멘션 강조 확인","3. 말풍선A의 답장에 대한 알림이 내 기기로 푸쉬됨
3-1. 말풍선A의 답장 말풍선에 표시된 내 멘션이 강조되어 표시됨",P1,1.0,common,app,v10.1.0,UI노출확인+알림푸시확인+멀티디바이스OS,기타,1,0,0,0,0,0,1,1,0,0,1,0,0
5.일반채팅,176,송수신,말풍선,(공통) 컨텍스트 메뉴,"공유

[Android]
전달

[iOS]
공유",,"말풍선 컨텍스트 메뉴 내 공유 선택

[Android] 
말풍선 컨텍스트 메뉴 내 전달 선택

[iOS]
말풍선 컨텍스트 메뉴 내 공유 선택","공유 피커 노출 됨
- 검색 영역
- 폴더칩 (전체/친구/최근공유/ 사용자폴더칩)
- 채팅 리스트
- 즐겨찾기 친구 리스트
- 친구 리스트
- 하단 메뉴
  ㄴ 하단 메뉴는 말풍선 종류에 따라 다름
- (대상자 선택 시) 
  ㄴ 상단 검색 영역 하단으로 선택한 항목 영역 노출
  ㄴ 하단 영역에 메시지 입력 영역 & 보내기 버튼 노출",P1,1.0,common,app,v26.6.0,,,0,0,0,0,0,0,0,1,0,0,0,0,0
5.일반채팅,177,송수신,말풍선,(공통) 컨텍스트 메뉴,"공유

[Android]
전달

[iOS]
공유",검색,"공유 피커 내 검색 아이콘 탭
공유 대상 선택 레이어(=퀵피커) 내 검색 아이콘 탭",검색어 입력 영역 노출되고 키패드 활성화됨,P1,1.0,common,app,v25.9.0,,기타,0,0,0,0,0,0,0,0,0,0,1,0,0
5.일반채팅,178,송수신,말풍선,(공통) 컨텍스트 메뉴,"공유

[Android]
전달

[iOS]
공유","라지뷰 <-> 풀뷰 전환
목록","1. 공유 피커 상단 핸들러 드래그
2. 공유 대상 선택 후 [보내기] 버튼 탭

1. 전달하기 레이어(=퀵피커) 내 목록 아이콘 탭 
2. 공유 대상 선택 후 [확인] 버튼 탭","1. 라지뷰 <-> 풀뷰로 전환 됨
2. 하단에 공유 완료 스낵바 표시 (해당 채팅방에 공유 완료 됨. 해당 채팅방으로 이동 안함)

1. 공유 대상 선택 풀피커 화면 노출됨
2. 선택한 채팅방으로 전송되며, 해당 채팅방으로 이동 됨",P1,1.0,common,app,v25.9.0,,채팅방_존재,1,0,0,0,0,0,0,0,0,0,1,0,0
5.일반채팅,179,송수신,말풍선,(공통) 컨텍스트 메뉴,"공유

[Android]
전달

[iOS]
공유",보내기,"1. 친구 or 채팅방 선택 > 메시지 입력하지 않고 [보내기] 버튼 탭
2. 친구 or 채팅방 선택 > 메시지 입력 후 [보내기] 버튼 탭","1. 전달하려던 말풍선 내용 채팅방으로 전송됨
2. 입력한 메시지 내용 채팅방으로 전송됨",P1,1.0,common,app,v10.0.5,,채팅방_존재,0,0,1,0,0,0,0,0,0,0,1,0,0
5.일반채팅,180,송수신,말풍선,(공통) 컨텍스트 메뉴,"공유

[Android]
전달

[iOS]
공유",하단 메뉴,공유 피커 내 > 각 하단 메뉴 실행,각 하단 메뉴 정상 동작,P1,1.0,common,app,v25.8.0,,기타,0,0,0,0,0,0,0,0,0,0,1,0,0
5.일반채팅,182,송수신,말풍선,(공통) 컨텍스트 메뉴,나에게,,말풍선 컨텍스트 메뉴 내 나에게 선택,"체크 표시되며 나와의 채팅방으로 전달됨

(Android) 컨텍스트 메뉴 내 '나에게' 선택 > '전달하였습니다.' 문구 노출됨",P1,1.0,common,app,v25.11.0,UI노출확인+멀티디바이스OS,채팅방_존재,1,0,0,0,0,0,0,1,0,0,0,0,0
5.일반채팅,183,송수신,말풍선,(공통) 컨텍스트 메뉴,공지,,"1. 말풍선 컨텍스트 메뉴 내 공지 선택
2. 얼럿 [아니요] 선택
3. 얼럿 [예] 선택","1. 공지 등록 얼럿 노출됨 
- 얼럿 :

채팅방 상단 공지는 1건만 노출 가능합니다.
공지를 등록하시겠습니까?
[아니요] [예]

2. 공지 등록되지 않음
3. 공지 채팅방 상단에 노출되고 공지 말풍선 전송됨",P1,1.0,common,app,v10.0.5,UI노출확인+기능동작확인,채팅방_존재,1,0,1,0,0,0,0,0,0,0,0,0,0
5.일반채팅,184,송수신,말풍선,(공통) 컨텍스트 메뉴,책갈피 설정  | 담당자 : yama.moto,책갈피 없는 상태,"1. 말풍선A의 컨텍스트 메뉴에서 [책갈피 설정] 선택
2. 말풍선B의 컨텍스트 메뉴에서 [책갈피 설정] 선택
3. 책갈피 리스트에서 [책갈피 편집] 진입 및 기능 확인
4. 책갈피 목록 및 편집화면 노출 확인","1. 말풍선A가 책갈피로 설정됨
- 채팅방 우하단에 책갈피 아이콘이 표시됨
- 책갈피 아이콘을 탭하면 채팅방 검색화면 > 해당 말풍선으로 이동
2. 말풍선B가 책갈피로 설정됨
- 책갈피 아이콘이 그대로 유지 됨 (복수형 전환X, 최대 30개)
- 책갈피 아이콘을 탭하면 채팅방 검색화면 > 책갈피 목록이 표시됨
3. 책갈피 목록의 기능 확인
- 목록에 표시할 내용 편집
- 목록에서 책갈피 말풍선으로 이동
- 책갈피 삭제 기능
4. 특정 타입의 말풍선은 썸네일을 추가 노출 함
- 이모티콘/사진/동영상/파일말풍선",P1,1.0,common,app,v26.3.0,UI노출확인+설정상태유지+콘텐츠미디어확인,"채팅방_존재,사진_존재,동영상_존재",1,0,0,0,0,0,0,0,1,1,1,0,0
5.일반채팅,186,송수신,말풍선,(공통) 컨텍스트 메뉴,캡처,,말풍선 컨텍스트 메뉴 내 캡쳐 선택,"캡쳐 영역 선택 모드로 변환됨
- 상단 영역 
1) 타이틀 : '캡쳐 영역 선택' 
2) [선택해제] 버튼
3) 가이드문구 :
 ㄴ 컨텍스트 메뉴 > 캡처로 진입 시 ""캡처 영역을 지정해주세요""
 ㄴ [+]메뉴 > 캡처로 진입 시 ""캡처를 시작할 말풍선을 선택해주세요""
로 노출

- 중앙 영역 
1) 캡쳐할 말풍선 제외 말풍선 딤드된 상태 

- 하단 영역 
1) [캡처 옵션] 버튼 
2) 저장 아이콘 
3) 전달 아이콘",P1,1.0,common,app,v10.0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5.일반채팅,187,송수신,말풍선,(공통) 컨텍스트 메뉴,캡처,캡처 옵션,"1. [캡처 옵션] 버튼 탭
2. 설정 변경 후 프로필 및 배경 노출 확인","1. 프로필 및 배경 선택 옵션 노출됨 
- 타이틀 : '캡처 옵션' 
- 프로필 : 변경 안 함(디폴트) / 모자이크 / 카카오프렌즈 
- 배경 : 변경 안 함(디폴트) / 기본 배경

2. 프로필 및 배경 선택한 옵션으로 변경됨",P1,1.0,common,app,v10.0.5,UI노출확인+데이터변경확인,설정_변경,1,1,0,0,0,0,0,0,0,0,1,0,0
5.일반채팅,188,송수신,말풍선,(공통) 컨텍스트 메뉴,캡처,저장,캡처할 영역 선택 후 저장 아이콘 탭,"캡처 영역 선택 모드가 해제되고 채팅방으로 돌아감 
- 디바이스 앨범에 선택한 영역의 사진이 저장됨",P1,1.0,common,app,v10.0.5,데이터변경확인+멀티디바이스OS+콘텐츠미디어확인,"채팅방_존재,사진_존재",0,1,0,0,0,0,0,1,0,1,1,0,0
5.일반채팅,189,송수신,말풍선,(공통) 컨텍스트 메뉴,캡처,공유,캡처할 영역 선택 후 공유 전달 아이콘 탭 > 공유 전달 대상 선택 후 전송,"캡처 영역 선택 모드가 해제되고 채팅방으로 돌아감
- 채팅방으로 캡처한 이미지 전송됨",P1,1.0,common,app,v10.0.5,기능동작확인+콘텐츠미디어확인,"채팅방_존재,사진_존재",0,0,1,0,0,0,0,0,0,1,1,0,0
5.일반채팅,191,송수신,말풍선,(공통) 컨텍스트 메뉴,삭제 | 담당자 : ssoya,모두에게서 삭제,[삭제] 메뉴 진입> action sheet에서 [모두에게서 삭제] 선택,"- 전송 후 24시간 이내만 해당 메뉴 노출됨
- [모두에게서 삭제] 탭시 메시지가 삭제됨
- 삭제한 메시지가 상대방에게서도 삭제되는지 아래 4개 항목 반드시 확인
  : 푸쉬알림(앱실행 안한 경우) - 알림이 사라짐
  : 알림센터
    - 강종한 이후 생성된 경우 알림이 사라짐
    - 강종 없이 bg에 있는 경우 알림이 사라짐
  : '삭제된 메시지입니다' 피드 디자인으로 노출
  : 채팅목록(라스트메시지) - 메시지가 삭제되었습니다.
- 삭제한 메시지는 롱탭하여 나에게서 삭제 가능함

*모삭한 메시지 기능 오류시 강성 CS 인입 가능성이 있으므로 반드시 상대방 톡에서 지워졌는지 확인해야 합니다.",P1,1.0,common,app,v26.4.0,UI노출확인+데이터변경확인+예외에러확인+알림푸시확인,기타,1,1,0,0,1,0,1,0,0,0,1,0,0
5.일반채팅,192,송수신,말풍선,(공통) 컨텍스트 메뉴,삭제 | 담당자 : ssoya,나에게서만 삭제,"1. action sheet에서 [나에게서만 삭제] 선택
2. 삭제할 메시지를 선택 후 [삭제하기] 버튼 탭",2. 선택한 메시지가 자신의 기기에서만 삭제됨,P1,1.0,common,app,v25.7.0,데이터변경확인+멀티디바이스OS,기타,0,1,0,0,0,0,0,1,0,0,1,0,0
5.일반채팅,193,송수신,말풍선,(공통) 컨텍스트 메뉴,신고 | 담당자 : crystal,친구 아닌 사용자로부터 메시지를 받음,"1. 친구 아닌 사용자의 1:1 채팅방 진입 

2. 친구 아닌 사용자에게 수신받은 말풍선 롱탭 

3. [신고] 메뉴 선택 

4. 신고 메시지 개수 및 대상 확인","2. 말풍선 컨텍스트 메뉴 내 [신고] 버튼 노출됨 
- 삭제 버튼 하위에 추가

3. 신고 사유 선택 화면으로 이동됨 

4. 신고 메시지 1개, 신고 대상 1명 
 - 말풍선 롱탭을 통한 신고는 1개, 1명만 가능함",P1,1.0,common,app,v10.8.0,UI노출확인+기능동작확인,채팅방_존재,1,0,1,0,0,0,0,0,0,0,1,0,0
5.일반채팅,195,송수신,말풍선,(공통) 컨텍스트 메뉴,수정 | 담당자 : ssoya,"지원 챗로그 타입 

1. 텍스트 (4천자 미만)
6. 이모티콘 + 텍스트
12. 스티커 + 텍스트 
20. 움직이는 스티커 + 텍스트 
22. 액션콘 + 텍스트 
25. 큰 이모티콘 + 텍스트 

26.답장말풍선",1. 말풍선 컨텍스트 메뉴 > [수정] 메뉴 선택,"- 전송 후 24시간 이내만 해당 메뉴 노출됨
- [수정] 탭시 수정 모드로 전환되어 입력창 열림
  : 메시지 수정 안내팝업은 최초 1회 발생
- 수정한 메시지가 상대방에게서도 수정되는지 아래 4개 항목 반드시 확인
  : 푸쉬알림(앱실행 안한 경우) - 알림 내용이 갱신 됨 (알림 시간이 갱신되진 않음)
  : 알림센터
    - 강종한 이후 생성된 경우 알림이 사라짐
    - 강종 없이 bg에 있는 경우 알림이 사라짐
  : 메시지 - 마지막 수정 내용 노출
  : 채팅목록(라스트메시지) - 마지막 수정 내용 노출",P1,1.0,common,app,v26.3.0,UI노출확인+기능동작확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,기타,1,0,1,0,1,0,1,0,0,1,1,0,0
